id,identifier,id_type,struct_id,parent_match
1030747,10390,RXNORM,2609,
1030748,363581004,SNOMEDCT_US,2609,
1030749,323260004,SNOMEDCT_US,2609,
1030750,003767,NDDF,2609,
1030751,63336,MMSL,2609,
1030752,d04743,MMSL,1886,
1030753,15875,MMSL,1886,
1030754,274332,RXNORM,1886,
1030755,4021252,VANDF,1886,
1030756,134604002,SNOMEDCT_US,1886,
1030757,387070004,SNOMEDCT_US,1886,
1030758,167424,MMSL,1886,
1030759,N0000005151,NDFRT,1886,
1030760,N0000148693,NDFRT,1886,
1030761,009028,NDDF,1886,
1030762,4024054,VANDF,444,
1030763,N0000022059,NDFRT,444,
1030764,N0000006118,NDFRT,444,
1030765,4313,MMSL,444,
1030766,47461,RXNORM,444,
1030767,108923003,SNOMEDCT_US,444,
1030768,373449007,SNOMEDCT_US,444,
1030769,006293,NDDF,444,
1030770,26867,RXNORM,1371,
1030771,373763000,SNOMEDCT_US,1371,
1030772,49688004,SNOMEDCT_US,1371,
1030773,004695,NDDF,1371,
1030774,391769002,SNOMEDCT_US,188,
1030775,332998007,SNOMEDCT_US,188,
1030776,17804,RXNORM,188,
1030777,003929,NDDF,188,
1030778,155122,RXNORM,2135,
1030779,19595005,SNOMEDCT_US,2135,
1030780,398955002,SNOMEDCT_US,2135,
1030781,5275,MMSL,2135,
1030782,d01012,MMSL,2135,
1030783,4020338,VANDF,2135,
1030784,4018930,VANDF,2135,
1030785,4020931,VANDF,2135,
1030786,71908,MMSL,2135,
1030787,N0000006578,NDFRT,2135,
1030788,N0000147222,NDFRT,2135,
1030789,N0000148180,NDFRT,2135,
1030790,N0000148413,NDFRT,2135,
1030791,001174,NDDF,2135,
1030792,4023976,VANDF,1230,
1030793,N0000006498,NDFRT,1230,
1030794,N0000021981,NDFRT,1230,
1030795,003633,NDDF,1230,
1030796,42355,RXNORM,1230,
1030797,d03804,MMSL,1230,
1030798,372905008,SNOMEDCT_US,1230,
1030799,96213009,SNOMEDCT_US,1230,
1030800,N0000147918,NDFRT,1757,
1030801,N0000005877,NDFRT,1757,
1030802,001720,NDDF,1757,
1030803,89785,RXNORM,1757,
1030804,28415002,SNOMEDCT_US,1757,
1030805,372690005,SNOMEDCT_US,1757,
1030806,d00989,MMSL,1757,
1030807,4019830,VANDF,1757,
1030808,60906,RXNORM,2687,
1030809,001214,NDDF,2687,
1030810,96348000,SNOMEDCT_US,2031,
1030811,236188,RXNORM,2660,
1030812,005351,NDDF,2660,
1030813,N0000167421,NDFRT,997,
1030814,4019955,VANDF,2737,
1030815,N0000006918,NDFRT,2737,
1030816,N0000148040,NDFRT,2737,
1030817,38617,RXNORM,2737,
1030818,36872003,SNOMEDCT_US,2737,
1030819,004700,NDDF,2737,
1030820,422263009,SNOMEDCT_US,2666,
1030821,11476,RXNORM,2666,
1030822,395905009,SNOMEDCT_US,2666,
1030823,006071,NDDF,2666,
1030824,698256004,SNOMEDCT_US,718,
1030825,005796,NDDF,718,
1030826,2622,RXNORM,718,
1030827,4017861,VANDF,621,
1030828,N0000006947,NDFRT,621,
1030829,N0000146214,NDFRT,621,
1030830,004587,NDDF,621,
1030831,2403,RXNORM,621,
1030832,387258005,SNOMEDCT_US,621,
1030833,47331002,SNOMEDCT_US,621,
1030834,4428,MMSL,621,
1030835,d00064,MMSL,621,
1030836,420936009,SNOMEDCT_US,1404,
1030837,007178,NDDF,1404,
1030838,115265,RXNORM,1404,
1030839,395271007,SNOMEDCT_US,1404,
1030840,4019711,VANDF,830,
1030841,N0000147803,NDFRT,830,
1030842,N0000006732,NDFRT,830,
1030843,d03750,MMSL,830,
1030844,22696,RXNORM,830,
1030845,387429005,SNOMEDCT_US,830,
1030846,75429004,SNOMEDCT_US,830,
1030847,004436,NDDF,830,
1030848,4019641,VANDF,408,
1030849,N0000006177,NDFRT,408,
1030850,N0000147734,NDFRT,408,
1030851,004795,NDDF,408,
1030852,1767,RXNORM,408,
1030853,372775001,SNOMEDCT_US,408,
1030854,56480005,SNOMEDCT_US,408,
1030855,d00785,MMSL,408,
1030856,4019503,VANDF,1967,
1030857,7517,RXNORM,1967,
1030858,387271008,SNOMEDCT_US,1967,
1030859,49485009,SNOMEDCT_US,1967,
1030860,5189,MMSL,1967,
1030861,d00113,MMSL,1967,
1030862,N0000007451,NDFRT,1967,
1030863,N0000147623,NDFRT,1967,
1030864,002881,NDDF,1967,
1030865,32633,RXNORM,2019,
1030866,005618,NDDF,2019,
1030867,006638,NDDF,3122,
1030868,1855092,RXNORM,3122,
1030869,015255,NDDF,3979,
1030870,4019675,VANDF,607,
1030871,N0000007737,NDFRT,607,
1030872,N0000147767,NDFRT,607,
1030873,002938,NDDF,607,
1030874,2393,RXNORM,607,
1030875,14728000,SNOMEDCT_US,607,
1030876,373468005,SNOMEDCT_US,607,
1030877,d00035,MMSL,607,
1030878,4018140,VANDF,1820,
1030879,7004,RXNORM,1820,
1030880,26288002,SNOMEDCT_US,1820,
1030881,404865004,SNOMEDCT_US,1820,
1030882,5123,MMSL,1820,
1030883,d01378,MMSL,1820,
1030884,N0000005720,NDFRT,1820,
1030885,N0000146477,NDFRT,1820,
1030886,002669,NDDF,1820,
1030887,3925,RXNORM,1013,
1030888,387550004,SNOMEDCT_US,1013,
1030889,96084004,SNOMEDCT_US,1013,
1030890,4658,MMSL,1013,
1030891,d00099,MMSL,1013,
1030892,4020144,VANDF,1013,
1030893,N0000006256,NDFRT,1013,
1030894,N0000148115,NDFRT,1013,
1030895,003660,NDDF,1013,
1030896,4021418,VANDF,1860,
1030897,7145,RXNORM,1860,
1030898,409330005,SNOMEDCT_US,1860,
1030899,409331009,SNOMEDCT_US,1860,
1030900,18132,MMSL,1860,
1030901,d05217,MMSL,1860,
1030902,N0000007622,NDFRT,1860,
1030903,N0000148832,NDFRT,1860,
1030904,005013,NDDF,1860,
1030905,210716,MMSL,1860,
1030906,N0000167057,NDFRT,1169,
1030907,8673,RXNORM,1169,
1030908,003714,NDDF,1169,
1030909,402565,RXNORM,860,
1030910,004152,NDDF,860,
1030911,710945004,SNOMEDCT_US,860,
1030912,20136,RXNORM,472,
1030913,005296,NDDF,472,
1030914,010984,NDDF,2667,
1030915,2104,MMSL,1606,
1030916,6470,RXNORM,1606,
1030917,19225000,SNOMEDCT_US,1606,
1030918,387106007,SNOMEDCT_US,1606,
1030919,4995,MMSL,1606,
1030920,4017848,VANDF,1606,
1030921,N0000007094,NDFRT,1606,
1030922,N0000146205,NDFRT,1606,
1030923,001460,NDDF,1606,
1030924,d00149,MMSL,1606,
1030925,N0000167146,NDFRT,503,
1030926,4020882,VANDF,1128,
1030927,119086,MMSL,1128,
1030928,N0000006388,NDFRT,1128,
1030929,N0000148380,NDFRT,1128,
1030930,004470,NDDF,1128,
1030931,d03775,MMSL,1128,
1030932,4712,MMSL,1128,
1030933,68099,RXNORM,1128,
1030934,387557001,SNOMEDCT_US,1128,
1030935,96097002,SNOMEDCT_US,1128,
1030936,N0000166586,NDFRT,3257,
1030937,8119,RXNORM,2119,
1030938,387326002,SNOMEDCT_US,2119,
1030939,58360000,SNOMEDCT_US,2119,
1030940,N0000166903,NDFRT,2119,
1030941,004626,NDDF,2119,
1030942,236209,RXNORM,883,
1030943,005406,NDDF,883,
1030944,4024096,VANDF,708,
1030945,N0000022101,NDFRT,708,
1030946,N0000007277,NDFRT,708,
1030947,007363,NDDF,708,
1030948,d04258,MMSL,708,
1030949,4480,MMSL,708,
1030950,32968,RXNORM,708,
1030951,108979001,SNOMEDCT_US,708,
1030952,386952008,SNOMEDCT_US,708,
1030953,28198,RXNORM,1522,
1030954,004197,NDDF,1522,
1030955,N0000166852,NDFRT,2860,
1030956,96340007,SNOMEDCT_US,2860,
1030957,126176008,SNOMEDCT_US,2860,
1030958,1368476,RXNORM,2860,
1030959,414674005,SNOMEDCT_US,1707,
1030960,29528,RXNORM,1707,
1030961,320756004,SNOMEDCT_US,1707,
1030962,004003,NDDF,1707,
1030963,N0000167348,NDFRT,231,
1030964,1054,RXNORM,231,
1030965,005233,NDDF,231,
1030966,61686,RXNORM,3112,
1030967,96345002,SNOMEDCT_US,3112,
1030968,005795,NDDF,3112,
1030969,4018199,VANDF,589,
1030970,105907002,SNOMEDCT_US,589,
1030971,N0000006813,NDFRT,589,
1030972,N0000146533,NDFRT,589,
1030973,002767,NDDF,589,
1030974,3887,MMSL,589,
1030975,2348,RXNORM,589,
1030976,372777009,SNOMEDCT_US,589,
1030977,57191001,SNOMEDCT_US,589,
1030978,4406,MMSL,589,
1030979,d00025,MMSL,589,
1030980,4816,RXNORM,1299,
1030981,325238000,SNOMEDCT_US,1299,
1030982,395731001,SNOMEDCT_US,1299,
1030983,N0000166470,NDFRT,1299,
1030984,003858,NDDF,1299,
1030985,59064,RXNORM,2190,
1030986,46201000,SNOMEDCT_US,2190,
1030987,004706,NDDF,2190,
1030988,006082,NDDF,653,
1030989,15698006,SNOMEDCT_US,1621,
1030990,N0000167298,NDFRT,1621,
1030991,001637,NDDF,1621,
1030992,38372,RXNORM,3614,
1030993,006024,NDDF,3614,
1030994,21877,RXNORM,746,
1030995,005507,NDDF,746,
1030996,38865,RXNORM,2766,
1030997,007090,NDDF,2766,
1030998,002856,NDDF,1256,
1030999,23852,RXNORM,991,
1031000,005411,NDDF,991,
1031001,4024006,VANDF,2798,
1031002,324820003,SNOMEDCT_US,2798,
1031003,96098007,SNOMEDCT_US,2798,
1031004,N0000022011,NDFRT,2798,
1031005,N0000006858,NDFRT,2798,
1031006,005049,NDDF,2798,
1031007,73645,RXNORM,2798,
1031008,d03838,MMSL,2798,
1031009,4024082,VANDF,3931,
1031010,N0000022087,NDFRT,3931,
1031011,006880,NDDF,3931,
1031012,108421009,SNOMEDCT_US,3931,
1031013,372488002,SNOMEDCT_US,3931,
1031014,68091,RXNORM,3931,
1031015,d04214,MMSL,3931,
1031016,4019078,VANDF,2036,
1031017,7816,RXNORM,2036,
1031018,387269008,SNOMEDCT_US,2036,
1031019,49267000,SNOMEDCT_US,2036,
1031020,N0000006437,NDFRT,2036,
1031021,N0000147339,NDFRT,2036,
1031022,002376,NDDF,2036,
1031023,N0000167271,NDFRT,3386,
1031024,321988,RXNORM,1053,
1031025,395246009,SNOMEDCT_US,1053,
1031026,400447003,SNOMEDCT_US,1053,
1031027,d04812,MMSL,1053,
1031028,4024285,VANDF,1053,
1031029,N0000022289,NDFRT,1053,
1031030,009709,NDDF,1053,
1031031,158618,MMSL,1053,
1031032,4021129,VANDF,663,
1031033,N0000007127,NDFRT,663,
1031034,N0000148583,NDFRT,663,
1031035,005106,NDDF,663,
1031036,2556,RXNORM,663,
1031037,321986007,SNOMEDCT_US,663,
1031038,372596005,SNOMEDCT_US,663,
1031039,d04332,MMSL,663,
1031040,4017503,VANDF,57,
1031041,873,MMSL,57,
1031042,N0000145888,NDFRT,57,
1031043,N0000007387,NDFRT,57,
1031044,173,RXNORM,57,
1031045,000907,NDDF,57,
1031046,387210001,SNOMEDCT_US,57,
1031047,39064002,SNOMEDCT_US,57,
1031048,4123,MMSL,57,
1031049,d00162,MMSL,57,
1031050,39580,RXNORM,3646,
1031051,005684,NDDF,3646,
1031052,4019925,VANDF,2346,
1031053,9068,RXNORM,2346,
1031054,31306009,SNOMEDCT_US,2346,
1031055,372697008,SNOMEDCT_US,2346,
1031056,N0000007728,NDFRT,2346,
1031057,N0000148010,NDFRT,2346,
1031058,000618,NDDF,2346,
1031059,d00020,MMSL,2346,
1031060,4023982,VANDF,949,
1031061,N0000006628,NDFRT,949,
1031062,N0000021987,NDFRT,949,
1031063,60207,RXNORM,949,
1031064,108834004,SNOMEDCT_US,949,
1031065,373447009,SNOMEDCT_US,949,
1031066,004998,NDDF,949,
1031067,N0000179018,NDFRT,1110,
1031068,N0000148731,NDFRT,1110,
1031069,326451000,SNOMEDCT_US,1110,
1031070,396050000,SNOMEDCT_US,1110,
1031071,14584,RXNORM,1110,
1031072,d04772,MMSL,1110,
1031073,16189,MMSL,1110,
1031074,4021294,VANDF,1110,
1031075,007906,NDDF,1110,
1031076,4018633,VANDF,2240,
1031077,8627,RXNORM,2240,
1031078,387417001,SNOMEDCT_US,2240,
1031079,74065006,SNOMEDCT_US,2240,
1031080,N0000006633,NDFRT,2240,
1031081,N0000146946,NDFRT,2240,
1031082,001459,NDDF,2240,
1031083,4021,RXNORM,1042,
1031084,126071000,SNOMEDCT_US,1042,
1031085,d00586,MMSL,1042,
1031086,54541002,SNOMEDCT_US,1042,
1031087,4022085,VANDF,1042,
1031088,N0000020091,NDFRT,1042,
1031089,N0000007619,NDFRT,1042,
1031090,004940,NDDF,1042,
1031091,626,RXNORM,1648,
1031092,387541001,SNOMEDCT_US,1648,
1031093,96063009,SNOMEDCT_US,1648,
1031094,N0000167000,NDFRT,1648,
1031095,002710,NDDF,1648,
1031096,4023923,VANDF,380,
1031097,N0000007329,NDFRT,380,
1031098,N0000021928,NDFRT,380,
1031099,003703,NDDF,380,
1031100,19484,RXNORM,380,
1031101,108547003,SNOMEDCT_US,380,
1031102,386868003,SNOMEDCT_US,380,
1031103,d00709,MMSL,380,
1031104,27403,RXNORM,1419,
1031105,005790,NDDF,1419,
1031106,16291000122106,SNOMEDCT_US,1419,
1031107,4020523,VANDF,781,
1031108,N0000006303,NDFRT,781,
1031109,N0000148241,NDFRT,781,
1031110,22298,RXNORM,781,
1031111,108840006,SNOMEDCT_US,781,
1031112,372549002,SNOMEDCT_US,781,
1031113,003595,NDDF,781,
1031114,4024113,VANDF,2705,
1031115,N0000022118,NDFRT,2705,
1031116,007444,NDDF,2705,
1031117,N0000007085,NDFRT,2705,
1031118,d04294,MMSL,2705,
1031119,119565,RXNORM,2705,
1031120,109113000,SNOMEDCT_US,2705,
1031121,372570008,SNOMEDCT_US,2705,
1031122,4019839,VANDF,1802,
1031123,6960,RXNORM,1802,
1031124,26800000,SNOMEDCT_US,1802,
1031125,373476007,SNOMEDCT_US,1802,
1031126,d00301,MMSL,1802,
1031127,130935,MMSL,1802,
1031128,24970,MMSL,1802,
1031129,N0000006704,NDFRT,1802,
1031130,N0000147927,NDFRT,1802,
1031131,004585,NDDF,1802,
1031132,006929,NDDF,672,
1031133,12821002,SNOMEDCT_US,672,
1031134,19847,RXNORM,426,
1031135,005444,NDDF,426,
1031136,4021061,VANDF,78,
1031137,N0000007192,NDFRT,78,
1031138,N0000148524,NDFRT,78,
1031139,16818,RXNORM,78,
1031140,108914001,SNOMEDCT_US,78,
1031141,386938006,SNOMEDCT_US,78,
1031142,4128,MMSL,78,
1031143,d03836,MMSL,78,
1031144,117161,MMSL,78,
1031145,004121,NDDF,78,
1031146,27220,RXNORM,889,
1031147,005252,NDDF,889,
1031148,423,RXNORM,100,
1031149,N0000166953,NDFRT,100,
1031150,003818,NDDF,100,
1031151,N0000167279,NDFRT,73,
1031152,005220,NDDF,73,
1031153,96218000,SNOMEDCT_US,73,
1031154,155,RXNORM,73,
1031155,161203,RXNORM,50,
1031156,005488,NDDF,50,
1031157,8744,RXNORM,2285,
1031158,N0000167398,NDFRT,2285,
1031159,005721,NDDF,2285,
1031160,713439003,SNOMEDCT_US,2285,
1031161,N0000167382,NDFRT,428,
1031162,003719,NDDF,3040,
1031163,4027425,VANDF,940,
1031164,594680,RXNORM,940,
1031165,N0000179260,NDFRT,940,
1031166,N0000176148,NDFRT,940,
1031167,009100,NDDF,940,
1031168,88502003,SNOMEDCT_US,940,
1031169,411095000,SNOMEDCT_US,940,
1031170,15675,MMSL,940,
1031171,4019488,VANDF,722,
1031172,N0000006585,NDFRT,722,
1031173,N0000147608,NDFRT,722,
1031174,2626,RXNORM,722,
1031175,11496,MMSL,722,
1031176,d00199,MMSL,722,
1031177,003526,NDDF,722,
1031178,387568001,SNOMEDCT_US,722,
1031179,96221003,SNOMEDCT_US,722,
1031180,4484,MMSL,722,
1031181,7402,RXNORM,1912,
1031182,387334008,SNOMEDCT_US,1912,
1031183,5975000,SNOMEDCT_US,1912,
1031184,5172,MMSL,1912,
1031185,d01126,MMSL,1912,
1031186,4018264,VANDF,1912,
1031187,N0000006489,NDFRT,1912,
1031188,N0000146594,NDFRT,1912,
1031189,002990,NDDF,1912,
1031190,57330,RXNORM,2714,
1031191,009960,NDDF,2714,
1031192,4019852,VANDF,1878,
1031193,7242,RXNORM,1878,
1031194,372890007,SNOMEDCT_US,1878,
1031195,89018006,SNOMEDCT_US,1878,
1031196,d00311,MMSL,1878,
1031197,N0000007312,NDFRT,1878,
1031198,N0000147938,NDFRT,1878,
1031199,27364,MMSL,1878,
1031200,004661,NDDF,1878,
1031201,163406,RXNORM,877,
1031202,005404,NDDF,877,
1031203,4019626,VANDF,298,
1031204,N0000147719,NDFRT,298,
1031205,N0000005789,NDFRT,298,
1031206,1361,RXNORM,298,
1031207,52275001,SNOMEDCT_US,298,
1031208,004604,NDDF,298,
1031209,d04781,MMSL,1959,
1031210,16209,MMSL,1959,
1031211,326374,RXNORM,1959,
1031212,4021295,VANDF,1959,
1031213,385578004,SNOMEDCT_US,1959,
1031214,404867007,SNOMEDCT_US,1959,
1031215,N0000179766,NDFRT,1959,
1031216,N0000148732,NDFRT,1959,
1031217,009553,NDDF,1959,
1031218,4019650,VANDF,454,
1031219,N0000005711,NDFRT,454,
1031220,N0000147743,NDFRT,454,
1031221,004635,NDDF,454,
1031222,1841,RXNORM,454,
1031223,13936006,SNOMEDCT_US,454,
1031224,373467000,SNOMEDCT_US,454,
1031225,d00838,MMSL,454,
1031226,38150,RXNORM,2641,
1031227,004713,NDDF,2641,
1031228,96310005,SNOMEDCT_US,173,
1031229,010958,NDDF,3519,
1031230,005944,NDDF,696,
1031231,4019805,VANDF,1613,
1031232,6475,RXNORM,1613,
1031233,372789006,SNOMEDCT_US,1613,
1031234,59270007,SNOMEDCT_US,1613,
1031235,d00897,MMSL,1613,
1031236,N0000007121,NDFRT,1613,
1031237,N0000147894,NDFRT,1613,
1031238,001522,NDDF,1613,
1031239,29026,MMSL,1613,
1031240,23203,RXNORM,896,
1031241,324937006,SNOMEDCT_US,896,
1031242,396029009,SNOMEDCT_US,896,
1031243,002955,NDDF,896,
1031244,6185,RXNORM,1531,
1031245,372750000,SNOMEDCT_US,1531,
1031246,46547007,SNOMEDCT_US,1531,
1031247,d00016,MMSL,1531,
1031248,4019797,VANDF,1531,
1031249,N0000006446,NDFRT,1531,
1031250,N0000147886,NDFRT,1531,
1031251,001839,NDDF,1531,
1031252,008145,NDDF,894,
1031253,10588,RXNORM,2651,
1031254,005728,NDDF,2651,
1031255,4018915,VANDF,1752,
1031256,6852,RXNORM,1752,
1031257,387509007,SNOMEDCT_US,1752,
1031258,89029005,SNOMEDCT_US,1752,
1031259,5078,MMSL,1752,
1031260,d00814,MMSL,1752,
1031261,N0000007377,NDFRT,1752,
1031262,N0000147208,NDFRT,1752,
1031263,001581,NDDF,1752,
1031264,34625,RXNORM,4023,
1031265,699187002,SNOMEDCT_US,4023,
1031266,005335,NDDF,4023,
1031267,715384002,SNOMEDCT_US,4023,
1031268,4017713,VANDF,2372,
1031269,4017637,VANDF,2372,
1031270,421621000,SNOMEDCT_US,2372,
1031271,N0000146083,NDFRT,2372,
1031272,N0000146017,NDFRT,2372,
1031273,N0000179229,NDFRT,2372,
1031274,001001,NDDF,2372,
1031275,35400,RXNORM,2372,
1031276,4018261,VANDF,2477,
1031277,66602007,SNOMEDCT_US,2477,
1031278,N0000006063,NDFRT,2477,
1031279,10032,RXNORM,2477,
1031280,126103004,SNOMEDCT_US,2477,
1031281,5510,MMSL,2477,
1031282,d00565,MMSL,2477,
1031283,N0000146591,NDFRT,2477,
1031284,001252,NDDF,2477,
1031285,21993,RXNORM,635,
1031286,007307,NDDF,635,
1031287,008172,NDDF,2016,
1031288,702797004,SNOMEDCT_US,978,
1031289,N0000010149,NDFRT,1944,
1031290,N0000148727,NDFRT,1944,
1031291,009558,NDDF,1944,
1031292,d04789,MMSL,1944,
1031293,16303,MMSL,1944,
1031294,61805,RXNORM,1944,
1031295,4021290,VANDF,1944,
1031296,385996000,SNOMEDCT_US,1944,
1031297,385997009,SNOMEDCT_US,1944,
1031298,009172,NDDF,1944,
1031299,N0000179470,NDFRT,1199,
1031300,N0000146096,NDFRT,1199,
1031301,002295,NDDF,1199,
1031302,89911,RXNORM,1199,
1031303,6513000,SNOMEDCT_US,1199,
1031304,4017728,VANDF,1199,
1031305,010920,NDDF,3212,
1031306,4020815,VANDF,2068,
1031307,N0000148335,NDFRT,2068,
1031308,N0000006422,NDFRT,2068,
1031309,32937,RXNORM,2068,
1031310,d03157,MMSL,2068,
1031311,321963000,SNOMEDCT_US,2068,
1031312,372595009,SNOMEDCT_US,2068,
1031313,29631,MMSL,2068,
1031314,004016,NDDF,2068,
1031315,4020465,VANDF,2746,
1031316,N0000007493,NDFRT,2746,
1031317,N0000148218,NDFRT,2746,
1031318,002119,NDDF,2746,
1031319,38668,RXNORM,2746,
1031320,25142008,SNOMEDCT_US,2746,
1031321,387134000,SNOMEDCT_US,2746,
1031322,19610,RXNORM,390,
1031323,003699,NDDF,390,
1031324,8674,RXNORM,2261,
1031325,387288001,SNOMEDCT_US,2261,
1031326,51908007,SNOMEDCT_US,2261,
1031327,N0000166524,NDFRT,2261,
1031328,004026,NDDF,2261,
1031329,698092008,SNOMEDCT_US,707,
1031330,4018435,VANDF,1626,
1031331,6606,RXNORM,1626,
1031332,87205003,SNOMEDCT_US,1626,
1031333,8231,MMSL,1626,
1031334,333071000,SNOMEDCT_US,1626,
1031335,165167,MMSL,1626,
1031336,N0000006399,NDFRT,1626,
1031337,N0000146761,NDFRT,1626,
1031338,002995,NDDF,1626,
1031339,002699,NDDF,3422,
1031340,117147001,SNOMEDCT_US,3422,
1031341,005705,NDDF,2025,
1031342,4019710,VANDF,820,
1031343,N0000007922,NDFRT,820,
1031344,N0000147802,NDFRT,820,
1031345,002207,NDDF,820,
1031346,3256,RXNORM,820,
1031347,1336006,SNOMEDCT_US,820,
1031348,56156001,SNOMEDCT_US,820,
1031349,75029008,SNOMEDCT_US,820,
1031350,009541,NDDF,796,
1031351,1304974,RXNORM,1413,
1031352,28709,MMSL,1413,
1031353,014642,NDDF,1413,
1031354,4032044,VANDF,1413,
1031355,N0000186143,NDFRT,1413,
1031356,1362746,RXNORM,2596,
1031357,3962,MMSL,1258,
1031358,4603,RXNORM,1258,
1031359,387475002,SNOMEDCT_US,1258,
1031360,81609008,SNOMEDCT_US,1258,
1031361,4769,MMSL,1258,
1031362,d00070,MMSL,1258,
1031363,4017830,VANDF,1258,
1031364,N0000007175,NDFRT,1258,
1031365,N0000146188,NDFRT,1258,
1031366,002307,NDDF,1258,
1031367,N0000167168,NDFRT,2658,
1031368,64029000,SNOMEDCT_US,2658,
1031369,002311,NDDF,2658,
1031370,5495,RXNORM,1392,
1031371,18914005,SNOMEDCT_US,1392,
1031372,395946004,SNOMEDCT_US,1392,
1031373,4845,MMSL,1392,
1031374,d00645,MMSL,1392,
1031375,4018143,VANDF,1392,
1031376,N0000006468,NDFRT,1392,
1031377,N0000146480,NDFRT,1392,
1031378,002296,NDDF,1392,
1031379,4019307,VANDF,659,
1031380,76342,MMSL,659,
1031381,392412000,SNOMEDCT_US,659,
1031382,N0000007046,NDFRT,659,
1031383,N0000147503,NDFRT,659,
1031384,002882,NDDF,659,
1031385,2551,RXNORM,659,
1031386,372840008,SNOMEDCT_US,659,
1031387,7577004,SNOMEDCT_US,659,
1031388,4451,MMSL,659,
1031389,d00011,MMSL,659,
1031390,4018626,VANDF,2210,
1031391,1529,MMSL,2210,
1031392,8356,RXNORM,2210,
1031393,27754002,SNOMEDCT_US,2210,
1031394,387153005,SNOMEDCT_US,2210,
1031395,5308,MMSL,2210,
1031396,d00343,MMSL,2210,
1031397,N0000006196,NDFRT,2210,
1031398,N0000146939,NDFRT,2210,
1031399,002389,NDDF,2210,
1031400,6260007,SNOMEDCT_US,2318,
1031401,004719,NDDF,2318,
1031402,44069,MMSL,1955,
1031403,42319,RXNORM,1955,
1031404,108664005,SNOMEDCT_US,1955,
1031405,386887009,SNOMEDCT_US,1955,
1031406,5184,MMSL,1955,
1031407,d00322,MMSL,1955,
1031408,4019342,VANDF,1955,
1031409,N0000007324,NDFRT,1955,
1031410,N0000147517,NDFRT,1955,
1031411,003418,NDDF,1955,
1031412,40003,RXNORM,2875,
1031413,321641006,SNOMEDCT_US,2875,
1031414,395930007,SNOMEDCT_US,2875,
1031415,007029,NDDF,2875,
1031416,4019760,VANDF,1207,
1031417,20713,MMSL,1207,
1031418,80888,MMSL,1207,
1031419,d05815,MMSL,1207,
1031420,350086004,SNOMEDCT_US,1207,
1031421,N0000147851,NDFRT,1207,
1031422,N0000006902,NDFRT,1207,
1031423,004884,NDDF,1207,
1031424,25138,RXNORM,1207,
1031425,85596006,SNOMEDCT_US,1207,
1031426,4021167,VANDF,2859,
1031427,69722,RXNORM,2859,
1031428,N0000006453,NDFRT,2859,
1031429,N0000148618,NDFRT,2859,
1031430,007857,NDDF,2859,
1031431,d04443,MMSL,2859,
1031432,8261,MMSL,2859,
1031433,116100000,SNOMEDCT_US,2859,
1031434,387010007,SNOMEDCT_US,2859,
1031435,4019932,VANDF,2468,
1031436,N0000006595,NDFRT,2468,
1031437,N0000148017,NDFRT,2468,
1031438,004865,NDDF,2468,
1031439,270,RXNORM,2468,
1031440,372882007,SNOMEDCT_US,2468,
1031441,86066003,SNOMEDCT_US,2468,
1031442,d00372,MMSL,2468,
1031443,N0000166472,NDFRT,3662,
1031444,32649,RXNORM,2022,
1031445,349953003,SNOMEDCT_US,2022,
1031446,395993006,SNOMEDCT_US,2022,
1031447,006120,NDDF,2022,
1031448,4019791,VANDF,1475,
1031449,7213,RXNORM,1475,
1031450,108624006,SNOMEDCT_US,1475,
1031451,372518007,SNOMEDCT_US,1475,
1031452,d00265,MMSL,1475,
1031453,N0000007222,NDFRT,1475,
1031454,N0000147880,NDFRT,1475,
1031455,004943,NDDF,1475,
1031456,4018432,VANDF,2033,
1031457,7813,RXNORM,2033,
1031458,126101002,SNOMEDCT_US,2033,
1031459,5219,MMSL,2033,
1031460,d04295,MMSL,2033,
1031461,6116004,SNOMEDCT_US,2033,
1031462,N0000006434,NDFRT,2033,
1031463,N0000146758,NDFRT,2033,
1031464,001255,NDDF,2033,
1031465,116553001,SNOMEDCT_US,133,
1031466,387037009,SNOMEDCT_US,133,
1031467,1544577,RXNORM,133,
1031468,59161,RXNORM,397,
1031469,006752,NDDF,397,
1031470,698049003,SNOMEDCT_US,397,
1031471,7960,RXNORM,2071,
1031472,96089009,SNOMEDCT_US,2071,
1031473,443149005,SNOMEDCT_US,2071,
1031474,N0000166915,NDFRT,2071,
1031475,005283,NDDF,2071,
1031476,4019655,VANDF,494,
1031477,N0000179067,NDFRT,494,
1031478,N0000147747,NDFRT,494,
1031479,d03573,MMSL,494,
1031480,4353,MMSL,494,
1031481,20217,RXNORM,494,
1031482,412344009,SNOMEDCT_US,494,
1031483,37957009,SNOMEDCT_US,494,
1031484,004671,NDDF,494,
1031485,006192,NDDF,494,
1031486,38876,RXNORM,2772,
1031487,005365,NDDF,2772,
1031488,417155005,SNOMEDCT_US,401,
1031489,4024075,VANDF,401,
1031490,N0000022080,NDFRT,401,
1031491,N0000006246,NDFRT,401,
1031492,181436,MMSL,401,
1031493,d04150,MMSL,401,
1031494,4299,MMSL,401,
1031495,19737,RXNORM,401,
1031496,108520008,SNOMEDCT_US,401,
1031497,006757,NDDF,401,
1031498,4019640,VANDF,404,
1031499,N0000147733,NDFRT,404,
1031500,N0000179056,NDFRT,404,
1031501,d03575,MMSL,404,
1031502,4301,MMSL,404,
1031503,19759,RXNORM,404,
1031504,387430000,SNOMEDCT_US,404,
