hgnc_id	symbol	status	entrez_id
12099	HSP90B2P	Approved	7190.0
12100	HSP90B3P	Approved	343477.0
5232	HSPA1A	Approved	3303.0
5233	HSPA1B	Approved	3304.0
5234	HSPA1L	Approved	3305.0
5235	HSPA2	Approved	3306.0
5236	HSPA3	Entry Withdrawn	
5237	HSPA4	Approved	3308.0
17041	HSPA4L	Approved	22824.0
5238	HSPA5	Approved	3309.0
5239	HSPA6	Approved	3310.0
5240	HSPA7	Approved	3311.0
5241	HSPA8	Approved	3312.0
5245	HSPA8P1	Approved	3314.0
39806	HSPA8P2	Approved	100420133.0
44918	HSPA8P3	Approved	100420143.0
44919	HSPA8P4	Approved	100420028.0
44920	HSPA8P5	Approved	399988.0
44921	HSPA8P6	Approved	130195.0
44922	HSPA8P7	Approved	100420080.0
44923	HSPA8P8	Approved	100287551.0
44924	HSPA8P9	Approved	402143.0
44925	HSPA8P10	Approved	100420004.0
44926	HSPA8P11	Approved	392209.0
44927	HSPA8P12	Approved	100420038.0
44928	HSPA8P13	Approved	106480803.0
44929	HSPA8P14	Approved	642580.0
44930	HSPA8P15	Approved	100420051.0
44931	HSPA8P16	Approved	100289643.0
44932	HSPA8P17	Approved	100533658.0
44933	HSPA8P18	Approved	402125.0
44935	HSPA8P19	Approved	100420049.0
44936	HSPA8P20	Approved	100129231.0
5244	HSPA9	Approved	3313.0
5243	HSPA9A	Entry Withdrawn	
24915	HSPA9P1	Approved	266724.0
31733	HSPA9P2	Approved	100873903.0
19022	HSPA12A	Approved	259217.0
16193	HSPA12B	Approved	116835.0
11375	HSPA13	Approved	6782.0
29526	HSPA14	Approved	51182.0
5246	HSPB1	Approved	3315.0
5251	HSPB1P1	Approved	653553.0
5252	HSPB1P2	Approved	653364.0
5247	HSPB2	Approved	3316.0
41996	HSPB2-C11orf52	Approved	100528019.0
5248	HSPB3	Approved	8988.0
26511	HSPB6	Approved	126393.0
5249	HSPB7	Approved	27129.0
30171	HSPB8	Approved	26353.0
30589	HSPB9	Approved	94086.0
25019	HSPB11	Approved	51668.0
16389	HSPBAP1	Approved	79663.0
5250	HSPBL1	Entry Withdrawn	
24989	HSPBP1	Approved	23640.0
5261	HSPD1	Approved	3329.0
35133	HSPD1P1	Approved	643300.0
5263	HSPD1P2	Approved	645808.0
5264	HSPD1P3	Approved	3332.0
35146	HSPD1P4	Approved	644745.0
5266	HSPD1P5	Approved	345041.0
5267	HSPD1P6	Approved	645548.0
5268	HSPD1P7	Approved	54047.0
35145	HSPD1P8	Approved	647298.0
35132	HSPD1P9	Approved	646910.0
35131	HSPD1P10	Approved	644016.0
35142	HSPD1P11	Approved	100359396.0
35140	HSPD1P12	Approved	283320.0
35138	HSPD1P13	Approved	100462987.0
35143	HSPD1P14	Approved	100287140.0
35130	HSPD1P15	Approved	646273.0
35128	HSPD1P16	Approved	100462985.0
35147	HSPD1P17	Approved	100462986.0
35136	HSPD1P18	Approved	100359397.0
38590	HSPD1P19	Approved	100463288.0
38591	HSPD1P20	Approved	100462989.0
38592	HSPD1P21	Approved	100462990.0
39502	HSPD1P22	Approved	100462984.0
5269	HSPE1	Approved	3336.0
49184	HSPE1-MOB4	Approved	100529241.0
16530	HSPE1P1	Approved	140895.0
20052	HSPE1P2	Approved	326300.0
49322	HSPE1P3	Approved	100507046.0
49323	HSPE1P4	Approved	100287369.0
49324	HSPE1P5	Approved	100506000.0
49325	HSPE1P6	Approved	106480254.0
49327	HSPE1P7	Approved	100132346.0
49326	HSPE1P8	Approved	100292290.0
49328	HSPE1P9	Approved	106480255.0
49329	HSPE1P10	Approved	100288235.0
49330	HSPE1P11	Approved	106481673.0
49331	HSPE1P12	Approved	100286954.0
49332	HSPE1P13	Approved	106480256.0
49333	HSPE1P14	Approved	106481674.0
49335	HSPE1P15	Approved	
49334	HSPE1P16	Approved	171421.0
49336	HSPE1P17	Approved	
49337	HSPE1P18	Approved	106480257.0
49338	HSPE1P19	Approved	106481675.0
49339	HSPE1P20	Approved	100288726.0
49340	HSPE1P21	Approved	106480258.0
49341	HSPE1P22	Approved	100289607.0
49342	HSPE1P23	Approved	106481676.0
49343	HSPE1P24	Approved	106480259.0
49344	HSPE1P25	Approved	106480260.0
49345	HSPE1P26	Approved	106481677.0
49346	HSPE1P27	Approved	106480261.0
49347	HSPE1P28	Approved	171420.0
5273	HSPG2	Approved	3339.0
16969	HSPH1	Approved	10808.0
34233	HSR1	Entry Withdrawn	
16637	HTATIP2	Approved	10553.0
5276	HTATSF1	Approved	27336.0
13959	HTATSF1P1	Approved	387039.0
38586	HTATSF1P2	Approved	401233.0
5277	HTC1	Approved	3341.0
5278	HTC2	Approved	3342.0
53111	HTD2	Approved	109703458.0
5280	HTL	Approved	3343.0
5283	HTN1	Approved	3346.0
5284	HTN3	Approved	3347.0
5285	HTOR	Approved	3349.0
5286	HTR1A	Approved	3350.0
5287	HTR1B	Approved	3351.0
5289	HTR1D	Approved	3352.0
5290	HTR1DP1	Approved	100421479.0
5291	HTR1E	Approved	3354.0
5292	HTR1F	Approved	3355.0
5293	HTR2A	Approved	3356.0
40289	HTR2A-AS1	Approved	100874082.0
5294	HTR2B	Approved	3357.0
5295	HTR2C	Approved	3358.0
41344	HTR2C-IT1	Entry Withdrawn	
5297	HTR3A	Approved	3359.0
5298	HTR3B	Approved	9177.0
24003	HTR3C	Approved	170572.0
24004	HTR3D	Approved	200909.0
24005	HTR3E	Approved	285242.0
41032	HTR3E-AS1	Approved	106478970.0
5299	HTR4	Approved	3360.0
41345	HTR4-IT1	Entry Withdrawn	
5300	HTR5A	Approved	3361.0
48956	HTR5A-AS1	Approved	100128264.0
16291	HTR5BP	Approved	645694.0
5301	HTR6	Approved	3362.0
5302	HTR7	Approved	3363.0
30411	HTR7P1	Approved	93164.0
9476	HTRA1	Approved	5654.0
14348	HTRA2	Approved	27429.0
30406	HTRA3	Approved	94031.0
26909	HTRA4	Approved	203100.0
4851	HTT	Approved	3064.0
37118	HTT-AS	Approved	100750326.0
34232	HULC	Approved	728655.0
13326	HUNK	Approved	30811.0
40631	HUNK-AS1	Approved	106144524.0
5309	HUS1	Approved	3364.0
16485	HUS1B	Approved	135458.0
30892	HUWE1	Approved	10075.0
5310	HV1S	Entry Withdrawn	
5311	HVBS1	Entry Withdrawn	
5312	HVBS4	Entry Withdrawn	
5313	HVBS6	Entry Withdrawn	
5314	HVBS7	Approved	3369.0
5315	HVBS8	Approved	3370.0
28240	HVCN1	Approved	84329.0
5320	HYAL1	Approved	3373.0
5321	HYAL2	Approved	8692.0
5322	HYAL3	Approved	8372.0
5323	HYAL4	Approved	23553.0
5324	HYALP1	Approved	26062.0
13822	HYD2	Approved	8137.0
19368	HYDIN	Approved	54768.0
33129	HYDIN2	Approved	100288805.0
26948	HYI	Approved	81888.0
41173	HYI-AS1	Approved	100873923.0
34403	HYKK	Approved	123688.0
26558	HYLS1	Approved	219844.0
5326	HYMAI	Approved	57061.0
16931	HYOU1	Approved	10525.0
18418	HYPK	Approved	25764.0
18417	HYPM	Approved	25763.0
27696	IAH1	Approved	285148.0
5329	IAPP	Approved	3375.0
5330	IARS	Approved	3376.0
29685	IARS2	Approved	55699.0
50474	IARS2P1	Approved	642461.0
27302	IBA57	Approved	200205.0
32062	IBA57-AS1	Approved	574432.0
5332	IBD2	Approved	3378.0
13863	IBD3	Approved	30829.0
5333	IBD4	Approved	50608.0
5334	IBD5	Approved	50941.0
5335	IBD6	Approved	50942.0
14242	IBD7	Approved	57042.0
20235	IBD8	Approved	170595.0
20236	IBD9	Approved	317669.0
5336	IBGC1	Approved	23706.0
5341	IBSP	Approved	3381.0
17853	IBTK	Approved	25998.0
31672	IBTKP1	Approved	100127883.0
5342	IC1	Entry Withdrawn	
5343	ICA1	Approved	3382.0
14442	ICA1L	Approved	130026.0
5344	ICAM1	Approved	3383.0
5345	ICAM2	Approved	3384.0
5346	ICAM3	Approved	3385.0
5347	ICAM4	Approved	3386.0
5348	ICAM5	Approved	7087.0
29154	ICE1	Approved	23379.0
29885	ICE2	Approved	79664.0
48856	ICE2P1	Approved	644491.0
48857	ICE2P2	Approved	728432.0
21219	ICK	Approved	22858.0
5350	ICMT	Approved	23463.0
5351	ICOS	Approved	29851.0
17087	ICOSLG	Approved	23308.0
5352	ICR1	Approved	3388.0
5354	ICR3	Approved	3390.0
5355	ICR4	Approved	3391.0
5356	ICR5	Approved	
5357	ICS1	Approved	
5360	ID1	Approved	3397.0
5361	ID2	Approved	3398.0
51103	ID2-AS1	Approved	100506299.0
30656	ID2B	Approved	84099.0
5362	ID3	Approved	3399.0
5363	ID4	Approved	3400.0
5374	IDDM3	Approved	3402.0
5375	IDDM4	Approved	3403.0
5377	IDDM6	Approved	3405.0
5378	IDDM7	Approved	3406.0
5379	IDDM8	Approved	3407.0
5380	IDDM9	Approved	3408.0
5365	IDDM11	Approved	3410.0
5367	IDDM13	Approved	3412.0
5368	IDDM14	Approved	3413.0
5369	IDDM15	Approved	3414.0
5370	IDDM16	Approved	3415.0
5371	IDDM17	Approved	8691.0
5372	IDDM18	Approved	57044.0
5381	IDE	Approved	3416.0
5382	IDH1	Approved	3417.0
40292	IDH1-AS1	Approved	100507475.0
5383	IDH2	Approved	3418.0
5384	IDH3A	Approved	3419.0
5385	IDH3B	Approved	3420.0
5386	IDH3G	Approved	3421.0
5387	IDI1	Approved	3422.0
23487	IDI2	Approved	91734.0
30885	IDI2-AS1	Approved	55853.0
31367	IDNK	Approved	414328.0
6059	IDO1	Approved	3620.0
27269	IDO2	Approved	169355.0
5389	IDS	Approved	3423.0
5390	IDSP1	Approved	3424.0
5391	IDUA	Approved	3425.0
28871	IER2	Approved	9592.0
5392	IER3	Approved	8870.0
18550	IER3IP1	Approved	51124.0
5393	IER5	Approved	51278.0
23679	IER5L	Approved	389792.0
24970	IFFO1	Approved	25900.0
27006	IFFO2	Approved	126917.0
4054	IFI6	Approved	2537.0
5395	IFI16	Approved	3428.0
5397	IFI27	Approved	3429.0
19754	IFI27L1	Approved	122509.0
19753	IFI27L2	Approved	83982.0
5398	IFI30	Approved	10437.0
5399	IFI35	Approved	3430.0
16938	IFI44	Approved	10561.0
17817	IFI44L	Approved	10964.0
18873	IFIH1	Approved	64135.0
5407	IFIT1	Approved	3434.0
23442	IFIT1B	Approved	439996.0
5408	IFIT1P1	Approved	8373.0
5409	IFIT2	Approved	3433.0
5411	IFIT3	Approved	3437.0
13328	IFIT5	Approved	24138.0
38020	IFIT6P	Approved	100128465.0
5412	IFITM1	Approved	8519.0
5413	IFITM2	Approved	10581.0
5414	IFITM3	Approved	10410.0
21669	IFITM4P	Approved	340198.0
16644	IFITM5	Approved	387733.0
32202	IFITM8P	Approved	613204.0
33972	IFITM9P	Approved	390218.0
40022	IFITM10	Approved	402778.0
5415	IFN1@	Entry Withdrawn	
5417	IFNA1	Approved	3439.0
5423	IFNA2	Approved	3440.0
5425	IFNA4	Approved	3441.0
5426	IFNA5	Approved	3442.0
5427	IFNA6	Approved	3443.0
5428	IFNA7	Approved	3444.0
5429	IFNA8	Approved	3445.0
5418	IFNA10	Approved	3446.0
5442	IFNA11P	Approved	3461.0
5443	IFNA12P	Approved	158011.0
5419	IFNA13	Approved	3447.0
5420	IFNA14	Approved	3448.0
5421	IFNA16	Approved	3449.0
5422	IFNA17	Approved	3451.0
5444	IFNA20P	Approved	3463.0
5424	IFNA21	Approved	3452.0
5431	IFNA22P	Approved	3453.0
5432	IFNAR1	Approved	3454.0
5433	IFNAR2	Approved	3455.0
5434	IFNB1	Approved	3456.0
5436	IFNB3	Entry Withdrawn	
5437	IFNBR	Entry Withdrawn	
18163	IFNE	Approved	338376.0
5438	IFNG	Approved	3458.0
43910	IFNG-AS1	Approved	100885789.0
5439	IFNGR1	Approved	3459.0
5440	IFNGR2	Approved	3460.0
21714	IFNK	Approved	56832.0
18363	IFNL1	Approved	282618.0
18364	IFNL2	Approved	282616.0
18365	IFNL3	Approved	282617.0
44483	IFNL3P1	Approved	100421129.0
44480	IFNL4	Approved	101180976.0
45090	IFNL4P1	Approved	101927833.0
18584	IFNLR1	Approved	163702.0
32009	IFNNP1	Approved	654783.0
5445	IFNP23	Entry Withdrawn	
5446	IFNP24	Entry Withdrawn	
5447	IFNR	Approved	3466.0
5448	IFNW1	Approved	3467.0
5452	IFNWP2	Approved	646581.0
5453	IFNWP4	Approved	
5454	IFNWP5	Approved	392292.0
5455	IFNWP9	Approved	100130671.0
5449	IFNWP15	Approved	100130866.0
5450	IFNWP18	Approved	360001.0
5451	IFNWP19	Approved	3474.0
5456	IFRD1	Approved	3475.0
5457	IFRD2	Approved	7866.0
30989	IFT20	Approved	90410.0
21895	IFT22	Approved	64792.0
18626	IFT27	Approved	11020.0
29669	IFT43	Approved	112752.0
26146	IFT46	Approved	56912.0
15901	IFT52	Approved	51098.0
17367	IFT57	Approved	55081.0
21424	IFT74	Approved	80173.0
49806	IFT74-AS1	Approved	101929602.0
29262	IFT80	Approved	57560.0
14313	IFT81	Approved	28981.0
20606	IFT88	Approved	8100.0
13556	IFT122	Approved	55764.0
29077	IFT140	Approved	9742.0
30391	IFT172	Approved	26160.0
5459	IGAD1	Approved	10986.0
5461	IGBP1	Approved	3476.0
40295	IGBP1-AS1	Approved	100873991.0
40294	IGBP1-AS2	Approved	106478965.0
19709	IGBP1P1	Approved	280655.0
43611	IGBP1P2	Approved	645545.0
43612	IGBP1P3	Approved	391526.0
43613	IGBP1P4	Approved	391672.0
43614	IGBP1P5	Approved	391642.0
9700	IGDCC3	Approved	9543.0
13770	IGDCC4	Approved	57722.0
5463	IGES	Approved	3478.0
5464	IGF1	Approved	3479.0
5465	IGF1R	Approved	3480.0
5466	IGF2	Approved	3481.0
14062	IGF2-AS	Approved	51214.0
28866	IGF2BP1	Approved	10642.0
28867	IGF2BP2	Approved	10644.0
32674	IGF2BP2-AS1	Approved	646600.0
28868	IGF2BP3	Approved	10643.0
5467	IGF2R	Approved	3482.0
5468	IGFALS	Approved	3483.0
5469	IGFBP1	Approved	3484.0
5471	IGFBP2	Approved	3485.0
5472	IGFBP3	Approved	3486.0
5473	IGFBP4	Approved	3487.0
5474	IGFBP5	Approved	3488.0
5475	IGFBP6	Approved	3489.0
5476	IGFBP7	Approved	3490.0
40296	IGFBP7-AS1	Approved	255130.0
20081	IGFBPL1	Approved	347252.0
24093	IGFL1	Approved	374918.0
32956	IGFL1P1	Approved	727703.0
32957	IGFL1P2	Approved	727704.0
32929	IGFL2	Approved	147920.0
52559	IGFL2-AS1	Approved	645553.0
32930	IGFL3	Approved	388555.0
32931	IGFL4	Approved	444882.0
23620	IGFLR1	Approved	79713.0
24607	IGFN1	Approved	91156.0
5477	IGH	Approved	3492.0
5478	IGHA1	Approved	3493.0
5479	IGHA2	Approved	3494.0
5480	IGHD	Approved	3495.0
5481	IGHD@	Entry Withdrawn	
5482	IGHD1-1	Approved	28510.0
5486	IGHD1-7	Approved	28509.0
5483	IGHD1-14	Approved	28508.0
5484	IGHD1-20	Approved	28507.0
5485	IGHD1-26	Approved	28506.0
5487	IGHD1OR15-1A	Approved	28335.0
5488	IGHD1OR15-1B	Approved	28334.0
5490	IGHD2-2	Approved	28505.0
5492	IGHD2-8	Approved	28504.0
5489	IGHD2-15	Approved	28503.0
5491	IGHD2-21	Approved	28502.0
5493	IGHD2OR15-2A	Approved	28333.0
5494	IGHD2OR15-2B	Approved	28332.0
5498	IGHD3-3	Approved	28501.0
5499	IGHD3-9	Approved	28500.0
5495	IGHD3-10	Approved	28499.0
5496	IGHD3-16	Approved	28498.0
5497	IGHD3-22	Approved	28497.0
5500	IGHD3OR15-3A	Approved	28331.0
5501	IGHD3OR15-3B	Approved	28330.0
5505	IGHD4-4	Approved	28496.0
5502	IGHD4-11	Approved	28495.0
5503	IGHD4-17	Approved	28494.0
5504	IGHD4-23	Approved	28493.0
5506	IGHD4OR15-4A	Approved	28329.0
5507	IGHD4OR15-4B	Approved	28328.0
5511	IGHD5-5	Approved	28492.0
5508	IGHD5-12	Approved	28491.0
5509	IGHD5-18	Approved	28490.0
5510	IGHD5-24	Approved	28489.0
5512	IGHD5OR15-5A	Approved	28327.0
5513	IGHD5OR15-5B	Approved	28326.0
5517	IGHD6-6	Approved	28488.0
5514	IGHD6-13	Approved	28487.0
5515	IGHD6-19	Approved	28486.0
5516	IGHD6-25	Approved	28485.0
5518	IGHD7-27	Approved	28484.0
5519	IGHDOR15@	Entry Withdrawn	
5521	IGHDY2	Entry Withdrawn	
5522	IGHE	Approved	3497.0
5523	IGHEP1	Approved	3498.0
5524	IGHEP2	Approved	3499.0
5525	IGHG1	Approved	3500.0
5526	IGHG2	Approved	3501.0
5527	IGHG3	Approved	3502.0
5528	IGHG4	Approved	3503.0
5529	IGHGP	Approved	3505.0
5531	IGHJ@	Entry Withdrawn	
5532	IGHJ1	Approved	28483.0
5533	IGHJ1P	Approved	28482.0
5534	IGHJ2	Approved	28481.0
5535	IGHJ2P	Approved	28480.0
5536	IGHJ3	Approved	28479.0
5537	IGHJ3P	Approved	28478.0
5538	IGHJ4	Approved	28477.0
5539	IGHJ5	Approved	28476.0
5540	IGHJ6	Approved	28475.0
5541	IGHM	Approved	3507.0
5542	IGHMBP2	Approved	3508.0
5543	IGHR	Entry Withdrawn	
5545	IGHV@	Entry Withdrawn	
5550	IGHV1-2	Approved	28474.0
5552	IGHV1-3	Approved	28473.0
5559	IGHV1-8	Approved	28472.0
5546	IGHV1-12	Approved	28471.0
5547	IGHV1-14	Approved	28470.0
5548	IGHV1-17	Approved	28469.0
5549	IGHV1-18	Approved	28468.0
5551	IGHV1-24	Approved	28467.0
5560	IGHV1-38-4	Approved	28460.0
5553	IGHV1-45	Approved	28466.0
5554	IGHV1-46	Approved	28465.0
5555	IGHV1-58	Approved	28464.0
5556	IGHV1-67	Approved	28463.0
5557	IGHV1-68	Approved	28462.0
5558	IGHV1-69	Approved	28461.0
5562	IGHV1-69-2	Approved	28458.0
49601	IGHV1-69D	Approved	102723169.0
5563	IGHV1OR15-1	Approved	388077.0
5564	IGHV1OR15-2	Approved	100287128.0
5565	IGHV1OR15-3	Approved	646370.0
5566	IGHV1OR15-4	Approved	646379.0
5567	IGHV1OR15-5	Approved	100384884.0
5568	IGHV1OR15-6	Approved	28320.0
5569	IGHV1OR15-9	Approved	390531.0
5570	IGHV1OR16-1	Approved	28315.0
5571	IGHV1OR16-2	Approved	28314.0
5572	IGHV1OR16-3	Approved	28313.0
5573	IGHV1OR16-4	Approved	28312.0
38040	IGHV1OR21-1	Approved	390530.0
5576	IGHV2-5	Approved	28457.0
5574	IGHV2-10	Approved	28456.0
5575	IGHV2-26	Approved	28455.0
5577	IGHV2-70	Approved	28454.0
49602	IGHV2-70D	Approved	102723168.0
5578	IGHV2@	Entry Withdrawn	
5579	IGHV2OR16-5	Approved	100129631.0
5613	IGHV3-6	Approved	28453.0
5620	IGHV3-7	Approved	28452.0
5628	IGHV3-9	Approved	28451.0
5580	IGHV3-11	Approved	28450.0
5581	IGHV3-13	Approved	28449.0
5582	IGHV3-15	Approved	28448.0
5583	IGHV3-16	Approved	28447.0
5584	IGHV3-19	Approved	28446.0
5585	IGHV3-20	Approved	28445.0
5586	IGHV3-21	Approved	28444.0
5587	IGHV3-22	Approved	28443.0
5588	IGHV3-23	Approved	28442.0
5589	IGHV3-25	Approved	28441.0
5590	IGHV3-29	Approved	28440.0
5591	IGHV3-30	Approved	28439.0
5592	IGHV3-30-2	Approved	28438.0
5593	IGHV3-30-3	Approved	57290.0
5594	IGHV3-30-5	Approved	89770.0
5595	IGHV3-32	Approved	28435.0
5596	IGHV3-33	Approved	28434.0
5597	IGHV3-33-2	Approved	28433.0
5598	IGHV3-35	Approved	28432.0
5599	IGHV3-36	Approved	28431.0
5600	IGHV3-37	Approved	28430.0
5601	IGHV3-38	Approved	28429.0
5629	IGHV3-38-3	Approved	28404.0
5602	IGHV3-41	Approved	28428.0
5603	IGHV3-42	Approved	28427.0
5604	IGHV3-43	Approved	28426.0
50322	IGHV3-43D	Approved	103106901.0
5605	IGHV3-47	Approved	28425.0
5606	IGHV3-48	Approved	28424.0
5607	IGHV3-49	Approved	28423.0
5608	IGHV3-50	Approved	28422.0
5609	IGHV3-52	Approved	28421.0
5610	IGHV3-53	Approved	28420.0
5611	IGHV3-54	Approved	28419.0
5612	IGHV3-57	Approved	28418.0
5614	IGHV3-60	Approved	28417.0
5615	IGHV3-62	Approved	28416.0
5616	IGHV3-63	Approved	28415.0
5617	IGHV3-64	Approved	28414.0
49603	IGHV3-64D	Approved	102723170.0
5618	IGHV3-65	Approved	28413.0
5619	IGHV3-66	Approved	28412.0
5631	IGHV3-69-1	Approved	28402.0
5621	IGHV3-71	Approved	28411.0
5622	IGHV3-72	Approved	28410.0
5623	IGHV3-73	Approved	28409.0
5624	IGHV3-74	Approved	28408.0
5625	IGHV3-75	Approved	28407.0
5626	IGHV3-76	Approved	28406.0
5627	IGHV3-79	Approved	28405.0
5632	IGHV3@	Entry Withdrawn	
5633	IGHV3OR15-7	Approved	28318.0
5641	IGHV3OR16-6	Approved	647187.0
5642	IGHV3OR16-7	Approved	28309.0
5643	IGHV3OR16-8	Approved	388255.0
5644	IGHV3OR16-9	Approved	28307.0
5634	IGHV3OR16-10	Approved	28306.0
5635	IGHV3OR16-11	Approved	28305.0
5636	IGHV3OR16-12	Approved	28304.0
5637	IGHV3OR16-13	Approved	100287372.0
5638	IGHV3OR16-14	Approved	100568447.0
5639	IGHV3OR16-15	Approved	28301.0
5640	IGHV3OR16-16	Approved	28300.0
5652	IGHV4-4	Approved	28401.0
5645	IGHV4-28	Approved	28400.0
5646	IGHV4-30-1	Approved	28399.0
5647	IGHV4-30-2	Approved	28398.0
5648	IGHV4-30-4	Approved	28397.0
5649	IGHV4-31	Approved	28396.0
5650	IGHV4-34	Approved	28395.0
5657	IGHV4-38-2	Approved	28389.0
5651	IGHV4-39	Approved	28394.0
5653	IGHV4-55	Approved	28393.0
5654	IGHV4-59	Approved	28392.0
5655	IGHV4-61	Approved	28391.0
5656	IGHV4-80	Approved	28390.0
5658	IGHV4OR15-8	Approved	28317.0
5661	IGHV5-10-1	Approved	28386.0
5659	IGHV5-51	Approved	28388.0
5660	IGHV5-78	Approved	28387.0
5662	IGHV6-1	Approved	28385.0
5665	IGHV7-4-1	Approved	57289.0
5663	IGHV7-27	Approved	28383.0
5664	IGHV7-34-1	Approved	28382.0
5666	IGHV7-40	Approved	28381.0
5667	IGHV7-56	Approved	28380.0
5668	IGHV7-77	Entry Withdrawn	
5669	IGHV7-81	Approved	28378.0
5670	IGHVII-1-1	Approved	28377.0
5671	IGHVII-15-1	Approved	28376.0
5672	IGHVII-20-1	Approved	28375.0
5673	IGHVII-22-1	Approved	28374.0
5674	IGHVII-26-2	Approved	28373.0
5675	IGHVII-28-1	Approved	28372.0
5676	IGHVII-30-1	Approved	28371.0
52400	IGHVII-30-21	Approved	107548099.0
5677	IGHVII-31-1	Approved	28370.0
5678	IGHVII-33-1	Approved	28369.0
5679	IGHVII-40-1	Approved	28368.0
5680	IGHVII-43-1	Approved	28367.0
5681	IGHVII-44-2	Approved	28366.0
5682	IGHVII-46-1	Approved	28365.0
5683	IGHVII-49-1	Approved	28364.0
5684	IGHVII-51-2	Approved	28363.0
5685	IGHVII-53-1	Approved	28362.0
5686	IGHVII-60-1	Approved	28361.0
5687	IGHVII-62-1	Approved	28360.0
5688	IGHVII-65-1	Approved	28359.0
5689	IGHVII-67-1	Approved	28358.0
5690	IGHVII-74-1	Approved	28357.0
5691	IGHVII-78-1	Approved	28356.0
5695	IGHVIII-2-1	Approved	28355.0
5702	IGHVIII-5-1	Approved	28354.0
5703	IGHVIII-5-2	Approved	28353.0
5692	IGHVIII-11-1	Approved	28352.0
5693	IGHVIII-13-1	Approved	28351.0
5694	IGHVIII-16-1	Approved	28350.0
5696	IGHVIII-22-2	Approved	28349.0
5697	IGHVIII-25-1	Approved	28348.0
5698	IGHVIII-26-1	Approved	28347.0
5699	IGHVIII-38-1	Approved	28346.0
5700	IGHVIII-44	Approved	28345.0
5701	IGHVIII-47-1	Approved	28344.0
5704	IGHVIII-51-1	Approved	28343.0
5705	IGHVIII-67-2	Approved	28342.0
5706	IGHVIII-67-3	Approved	28341.0
5707	IGHVIII-67-4	Approved	28340.0
5708	IGHVIII-76-1	Approved	28339.0
5709	IGHVIII-82	Approved	28338.0
5710	IGHVIV-44-1	Approved	28337.0
5711	IGHVOR15@	Entry Withdrawn	
5712	IGHVOR16@	Entry Withdrawn	
33847	IGIP	Approved	492311.0
5714	IGJP1	Approved	3513.0
5715	IGK	Approved	50802.0
5716	IGKC	Approved	3514.0
5717	IGKDEL	Approved	3515.0
5718	IGKJ@	Entry Withdrawn	
5719	IGKJ1	Approved	28950.0
5720	IGKJ2	Approved	28949.0
5721	IGKJ3	Approved	28948.0
5722	IGKJ4	Approved	28947.0
5723	IGKJ5	Approved	28946.0
5728	IGKV@	Entry Withdrawn	
5741	IGKV1-5	Approved	28299.0
5742	IGKV1-6	Approved	28943.0
5743	IGKV1-8	Approved	28942.0
5744	IGKV1-9	Approved	28941.0
5730	IGKV1-12	Approved	28940.0
5731	IGKV1-13	Approved	28939.0
5732	IGKV1-16	Approved	28938.0
5733	IGKV1-17	Approved	28937.0
5734	IGKV1-22	Approved	28936.0
5735	IGKV1-27	Approved	28935.0
5736	IGKV1-32	Approved	28934.0
5737	IGKV1-33	Approved	28933.0
5738	IGKV1-35	Approved	28932.0
5739	IGKV1-37	Approved	28931.0
5740	IGKV1-39	Approved	28930.0
5759	IGKV1D-8	Approved	28904.0
5746	IGKV1D-12	Approved	28903.0
5747	IGKV1D-13	Approved	28902.0
5748	IGKV1D-16	Approved	28901.0
5749	IGKV1D-17	Approved	28900.0
5750	IGKV1D-22	Approved	28899.0
5751	IGKV1D-27	Approved	28898.0
5752	IGKV1D-32	Approved	28897.0
5753	IGKV1D-33	Approved	28896.0
5754	IGKV1D-35	Approved	28895.0
5755	IGKV1D-37	Approved	28894.0
5756	IGKV1D-39	Approved	28893.0
5757	IGKV1D-42	Approved	28892.0
5758	IGKV1D-43	Approved	28891.0
5761	IGKV1OR-2	Approved	3532.0
5762	IGKV1OR-3	Approved	644731.0
5763	IGKV1OR-4	Approved	3534.0
5764	IGKV1OR1-1	Approved	3525.0
5766	IGKV1OR2-0	Approved	28867.0
5760	IGKV1OR2-1	Approved	3531.0
49465	IGKV1OR2-2	Approved	106481689.0
5769	IGKV1OR2-3	Approved	28866.0
5770	IGKV1OR2-6	Approved	28865.0
5771	IGKV1OR2-9	Approved	28864.0
5768	IGKV1OR2-11	Approved	28863.0
5767	IGKV1OR2-108	Approved	28862.0
37488	IGKV1OR2-118	Approved	339562.0
49473	IGKV1OR9-1	Approved	103352540.0
49466	IGKV1OR9-2	Approved	106480274.0
44978	IGKV1OR10-1	Approved	642424.0
5765	IGKV1OR15-118	Approved	100312985.0
5772	IGKV1OR22-1	Approved	3530.0
5773	IGKV1OR22-5	Approved	28850.0
37729	IGKV1ORY-1	Approved	439957.0
5788	IGKV2-4	Approved	28929.0
5776	IGKV2-10	Approved	28928.0
5777	IGKV2-14	Approved	28927.0
5778	IGKV2-18	Approved	28926.0
5779	IGKV2-19	Approved	28925.0
5780	IGKV2-23	Approved	28924.0
5781	IGKV2-24	Approved	28923.0
5782	IGKV2-26	Approved	28922.0
5783	IGKV2-28	Approved	28921.0
5784	IGKV2-29	Approved	28920.0
5785	IGKV2-30	Approved	28919.0
5786	IGKV2-36	Approved	28918.0
5787	IGKV2-38	Approved	28917.0
5789	IGKV2-40	Approved	28916.0
5792	IGKV2D-10	Approved	28890.0
5793	IGKV2D-14	Approved	28889.0
